Class,FA Card,Description,Major Category,IHS Categorization,My Categorization,Parent,Sub-FA Card,Bar Code,Status,Remarks,Site New Code,Alternate Site ID,Acquisition Cost 31/12/17,Addition in Period,Disposal in Period,Acquisition Cost 31/07/18,Depreciation 31/12/17,Depreciation in Period,Disposal Depreciation in Period,Depreciation 31/07/18,Book Value 31/12/17,Book Value 31/07/18,Dep. Start date,Useful life
TW,FA/TW086099,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_863A,IHS_OND_0863A,"352,892.89",0,0,"352,892.89","-59,424.00","-10,115.00",0,"-69,539.00","293,468.89","283,353.89",12/5/2014,20
TW,FA/TW255628,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"235,529.41",0,0,"235,529.41","-12,754.00","-6,867.00",0,"-19,621.00","222,775.41","215,908.41",12/1/2016,20
TW,FA/TW255626,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_890A,IHS_OND_0890A,"235,529.41",0,0,"235,529.41","-12,754.00","-6,867.00",0,"-19,621.00","222,775.41","215,908.41",12/1/2016,20
TW,FA/TW055783,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"265,615.54",0,0,"265,615.54","-44,537.00","-7,616.00",0,"-52,153.00","221,078.54","213,462.54",12/5/2014,20
TW,FA/TW261998,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW262002,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_885A,IHS_OND_0885A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW261397,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW261398,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW260905,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_889A,IHS_OND_0889A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW261999,Structural Appraisal,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_891A,IHS_OND_0891A,"231,000.00",0,0,"231,000.00","-11,550.00","-6,738.00",0,"-18,288.00","219,450.00","212,712.00",1/1/2017,20
TW,FA/TW255507,STRUCTURAL APPRAISAL,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_895A,IHS_OND_0895A,"231,000.00",0,0,"231,000.00","-12,513.00","-6,737.00",0,"-19,250.00","218,487.00","211,750.00",12/1/2016,20
TW,FA/TW255512,STRUCTURAL APPRAISAL,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"231,000.00",0,0,"231,000.00","-12,513.00","-6,737.00",0,"-19,250.00","218,487.00","211,750.00",12/1/2016,20
TW,FA/TW255514,STRUCTURAL APPRAISAL,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"231,000.00",0,0,"231,000.00","-12,513.00","-6,737.00",0,"-19,250.00","218,487.00","211,750.00",12/1/2016,20
TW,FA/TW055816,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"256,160.06",0,0,"256,160.06","-42,967.00","-7,350.00",0,"-50,317.00","213,193.06","205,843.06",12/5/2014,20
TW,FA/TW124125,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_888A,IHS_OND_0888A,"258,842.32",0,0,"258,842.32","-46,990.00","-7,301.00",0,"-54,291.00","211,852.32","204,551.32",12/5/2014,20
TW,FA/TW055871,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_895A,IHS_OND_0895A,"253,078.70",0,0,"253,078.70","-42,442.00","-7,259.00",0,"-49,701.00","210,636.70","203,377.70",12/5/2014,20
TW,FA/TW055882,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"253,078.70",0,0,"253,078.70","-42,442.00","-7,259.00",0,"-49,701.00","210,636.70","203,377.70",12/5/2014,20
TW,FA/TW006251,Purchase of Tower foundation earthen materials on,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_914A,IHS_OND_0914A,"438,193.00",0,0,"438,193.00","-221,901.00","-42,133.00",0,"-264,034.00","216,292.00","174,159.00",12/5/2014,6.06666667
TW,FA/TW056575,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"200,806.46",0,0,"200,806.46","-33,680.00","-5,761.00",0,"-39,441.00","167,126.46","161,365.46",12/5/2014,20
TW,FA/TW056608,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"199,241.35",0,0,"199,241.35","-33,405.00","-5,712.00",0,"-39,117.00","165,836.35","160,124.35",12/5/2014,20
TW,FA/TW075187,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"171,867.12",0,0,"171,867.12","-28,880.00","-4,928.00",0,"-33,808.00","142,987.12","138,059.12",12/5/2014,20
TW,FA/TW057004,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"170,931.19",0,0,"170,931.19","-28,657.00","-4,900.00",0,"-33,557.00","142,274.19","137,374.19",12/5/2014,20
TW,FA/TW096472,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"170,538.59",0,0,"170,538.59","-28,710.00","-4,886.00",0,"-33,596.00","141,828.59","136,942.59",12/5/2014,20
TW,FA/TW057598,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"149,084.74",0,0,"149,084.74","-25,005.00","-4,277.00",0,"-29,282.00","124,079.74","119,802.74",12/5/2014,20
TW,FA/TW057697,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_888A,IHS_OND_0888A,"141,681.46",0,0,"141,681.46","-23,763.00","-4,063.00",0,"-27,826.00","117,918.46","113,855.46",12/5/2014,20
TW,FA/TW059413,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"116,724.34",0,0,"116,724.34","-19,569.00","-3,346.00",0,"-22,915.00","97,155.34","93,809.34",12/5/2014,20
TW,FA/TW038942,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"102,353.06",0,0,"102,353.06","-17,138.00","-2,937.00",0,"-20,075.00","85,215.06","82,278.06",12/5/2014,20
TW,FA/TW038920,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"102,353.06",0,0,"102,353.06","-17,138.00","-2,937.00",0,"-20,075.00","85,215.06","82,278.06",12/5/2014,20
TW,FA/TW038898,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"102,353.06",0,0,"102,353.06","-17,138.00","-2,937.00",0,"-20,075.00","85,215.06","82,278.06",12/5/2014,20
TW,FA/TW038876,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"102,353.06",0,0,"102,353.06","-17,138.00","-2,937.00",0,"-20,075.00","85,215.06","82,278.06",12/5/2014,20
TW,FA/TW038854,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"102,353.06",0,0,"102,353.06","-17,138.00","-2,937.00",0,"-20,075.00","85,215.06","82,278.06",12/5/2014,20
TW,FA/TW059963,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"101,213.13",0,0,"101,213.13","-16,979.00","-2,905.00",0,"-19,884.00","84,234.13","81,329.13",12/5/2014,20
TW,FA/TW061008,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_897A,IHS_OND_0897A,"100,405.52",0,0,"100,405.52","-16,829.00","-2,877.00",0,"-19,706.00","83,576.52","80,699.52",12/5/2014,20
TW,FA/TW060161,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"100,405.52",0,0,"100,405.52","-16,829.00","-2,877.00",0,"-19,706.00","83,576.52","80,699.52",12/5/2014,20
TW,FA/TW060711,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"100,405.52",0,0,"100,405.52","-16,829.00","-2,877.00",0,"-19,706.00","83,576.52","80,699.52",12/5/2014,20
TW,FA/TW060062,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_890A,IHS_OND_0890A,"100,405.52",0,0,"100,405.52","-16,829.00","-2,877.00",0,"-19,706.00","83,576.52","80,699.52",12/5/2014,20
TW,FA/TW061448,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_888A,IHS_OND_0888A,"100,405.52",0,0,"100,405.52","-16,829.00","-2,877.00",0,"-19,706.00","83,576.52","80,699.52",12/5/2014,20
TW,FA/TW114295,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_895A,IHS_OND_0895A,"97,836.57",0,0,"97,836.57","-16,577.00","-2,800.00",0,"-19,377.00","81,259.57","78,459.57",12/5/2014,20
TW,FA/TW114954,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"96,970.82",0,0,"96,970.82","-16,459.00","-2,772.00",0,"-19,231.00","80,511.82","77,739.82",12/5/2014,20
TW,FA/TW114995,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"96,970.82",0,0,"96,970.82","-16,459.00","-2,772.00",0,"-19,231.00","80,511.82","77,739.82",12/5/2014,20
TW,FA/TW115002,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_885A,IHS_OND_0885A,"96,970.82",0,0,"96,970.82","-16,459.00","-2,772.00",0,"-19,231.00","80,511.82","77,739.82",12/5/2014,20
TW,FA/TW114969,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"96,970.82",0,0,"96,970.82","-16,459.00","-2,772.00",0,"-19,231.00","80,511.82","77,739.82",12/5/2014,20
TW,FA/TW114931,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_881A,IHS_OND_0881A,"96,970.82",0,0,"96,970.82","-16,459.00","-2,772.00",0,"-19,231.00","80,511.82","77,739.82",12/5/2014,20
TW,FA/TW043727,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"90,107.43",0,0,"90,107.43","-15,071.00","-2,583.00",0,"-17,654.00","75,036.43","72,453.43",12/5/2014,20
TW,FA/TW133829,"Indoor Outdoor Project Management,TSS Documentat",TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_881A,IHS_OND_0881A,"82,991.76",0,0,"82,991.76","-12,874.00","-2,415.00",0,"-15,289.00","70,117.76","67,702.76",12/5/2014,20
TW,FA/TW101884,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"228,099.37",0,0,"228,099.37","-137,551.00","-26,118.00",0,"-163,669.00","90,548.37","64,430.37",12/5/2014,5.09444444
TW,FA/TW094899,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"76,686.38",0,0,"76,686.38","-12,913.00","-2,198.00",0,"-15,111.00","63,773.38","61,575.38",12/5/2014,20
TW,FA/TW168732,Final Acceptance Certificate for MTNN 3G Project,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"100,000.00",0,0,"100,000.00","-32,699.00","-6,209.00",0,"-38,908.00","67,301.00","61,092.00",12/5/2014,9.39722222
TW,FA/TW159798,Tower Foundation Inspection and Structural Certifi,TOWER,Concrete,Civil Cost,NA,,,NA,,IHS_OND_863A,IHS_OND_0863A,"119,300.59",0,0,"119,300.59","-49,528.00","-9,405.00",0,"-58,933.00","69,772.59","60,367.59",12/5/2014,7.4
TW,FA/TW063263,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"63,273.11",0,0,"63,273.11","-10,605.00","-1,813.00",0,"-12,418.00","52,668.11","50,855.11",12/5/2014,20
TW,FA/TW063065,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"63,273.11",0,0,"63,273.11","-10,605.00","-1,813.00",0,"-12,418.00","52,668.11","50,855.11",12/5/2014,20
TW,FA/TW063076,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"63,273.11",0,0,"63,273.11","-10,605.00","-1,813.00",0,"-12,418.00","52,668.11","50,855.11",12/5/2014,20
TW,FA/TW063384,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"63,273.11",0,0,"63,273.11","-10,605.00","-1,813.00",0,"-12,418.00","52,668.11","50,855.11",12/5/2014,20
TW,FA/TW063626,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"63,213.17",0,0,"63,213.17","-10,601.00","-1,813.00",0,"-12,414.00","52,612.17","50,799.17",12/5/2014,20
TW,FA/TW114698,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_895A,IHS_OND_0895A,"200,460.26",0,0,"200,460.26","-127,050.00","-24,125.00",0,"-151,175.00","73,410.26","49,285.26",12/5/2014,4.84722222
TW,FA/TW114720,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_893A,IHS_OND_0893A,"200,460.26",0,0,"200,460.26","-127,050.00","-24,125.00",0,"-151,175.00","73,410.26","49,285.26",12/5/2014,4.84722222
TW,FA/TW114467,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_897A,IHS_OND_0897A,"172,910.09",0,0,"172,910.09","-107,799.00","-20,468.00",0,"-128,267.00","65,111.09","44,643.09",12/5/2014,4.92777778
TW,FA/TW007120,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"54,498.00",0,0,"54,498.00","-9,103.00","-1,561.00",0,"-10,664.00","45,395.00","43,834.00",12/5/2014,20
TW,FA/TW138964,25M 42m/sConsumablesColo Dualband,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"72,991.57",0,0,"72,991.57","-25,736.00","-4,886.00",0,"-30,622.00","47,255.57","42,369.57",12/5/2014,8.71111111
TW,FA/TW138949,30M 42m/sConsumablesColo Dualband,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"72,991.57",0,0,"72,991.57","-25,736.00","-4,886.00",0,"-30,622.00","47,255.57","42,369.57",12/5/2014,8.71111111
TW,FA/TW138997,2m/sConsumablesColo Triband,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"72,991.57",0,0,"72,991.57","-25,736.00","-4,886.00",0,"-30,622.00","47,255.57","42,369.57",12/5/2014,8.71111111
TW,FA/TW090389,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"51,163.42",0,0,"51,163.42","-8,607.00","-1,466.00",0,"-10,073.00","42,556.42","41,090.42",12/5/2014,20
TW,FA/TW140410,30M42m/sConsumables site build Colo Triband,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_881A,IHS_OND_0881A,"65,370.61",0,0,"65,370.61","-23,242.00","-4,417.00",0,"-27,659.00","42,128.61","37,711.61",12/5/2014,8.63333333
TW,FA/TW075121,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"46,697.79",0,0,"46,697.79","-7,841.00","-1,337.00",0,"-9,178.00","38,856.79","37,519.79",12/5/2014,20
TW,FA/TW115178,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_889A,IHS_OND_0889A,"157,860.56",0,0,"157,860.56","-101,863.00","-19,341.00",0,"-121,204.00","55,997.56","36,656.56",12/5/2014,4.76111111
TW,FA/TW115162,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_888A,IHS_OND_0888A,"157,860.56",0,0,"157,860.56","-101,863.00","-19,341.00",0,"-121,204.00","55,997.56","36,656.56",12/5/2014,4.76111111
TW,FA/TW144415,300CSTLG443035M42m/sConsumables site build C,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"62,525.04",0,0,"62,525.04","-22,895.00","-4,347.00",0,"-27,242.00","39,630.04","35,283.04",12/5/2014,8.38888889
TW,FA/TW279602,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_856A,IHS_OND_0856A,"36,750.00",0,0,"36,750.00",-765,"-1,071.00",0,"-1,836.00","35,985.00","34,914.00",8/1/2017,20
TW,FA/TW146638,300CSTFC018545M42m/sConsumables site build C,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_891A,IHS_OND_0891A,"61,547.58",0,0,"61,547.58","-22,769.00","-4,322.00",0,"-27,091.00","38,778.58","34,456.58",12/5/2014,8.30555556
TW,FA/TW064330,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"42,136.04",0,0,"42,136.04","-7,074.00","-1,211.00",0,"-8,285.00","35,062.04","33,851.04",12/5/2014,20
TW,FA/TW249306,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_897A,IHS_OND_0897A,"35,000.00",0,0,"35,000.00","-2,044.00","-1,022.00",0,"-3,066.00","32,956.00","31,934.00",11/1/2016,20
TW,FA/TW249314,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"35,000.00",0,0,"35,000.00","-2,044.00","-1,022.00",0,"-3,066.00","32,956.00","31,934.00",11/1/2016,20
TW,FA/TW278131,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"32,625.00",0,0,"32,625.00",-680,-952,0,"-1,632.00","31,945.00","30,993.00",8/1/2017,20
TW,FA/TW278117,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"32,625.00",0,0,"32,625.00",-680,-952,0,"-1,632.00","31,945.00","30,993.00",8/1/2017,20
TW,FA/TW278116,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"32,625.00",0,0,"32,625.00",-680,-952,0,"-1,632.00","31,945.00","30,993.00",8/1/2017,20
TW,FA/TW278112,Site Audit,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_891A,IHS_OND_0891A,"32,625.00",0,0,"32,625.00",-680,-952,0,"-1,632.00","31,945.00","30,993.00",8/1/2017,20
TW,FA/TW103693,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"89,654.70",0,0,"89,654.70","-54,068.00","-10,265.00",0,"-64,333.00","35,586.70","25,321.70",12/5/2014,5.09444444
TW,FA/TW103688,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"89,654.70",0,0,"89,654.70","-54,068.00","-10,265.00",0,"-64,333.00","35,586.70","25,321.70",12/5/2014,5.09444444
TW,FA/TW087320,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_890A,IHS_OND_0890A,"29,579.69",0,0,"29,579.69","-4,978.00",-847,0,"-5,825.00","24,601.69","23,754.69",12/5/2014,20
TW,FA/TW109310,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"85,994.31",0,0,"85,994.31","-52,719.00","-10,010.00",0,"-62,729.00","33,275.31","23,265.31",12/5/2014,5.01111111
TW,FA/TW094866,INCOUNTRY CIVIL WORKS,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"27,828.06",0,0,"27,828.06","-4,687.00",-798,0,"-5,485.00","23,141.06","22,343.06",12/5/2014,20
TW,FA/TW115991,Construction of Fuel theft solution,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_863A,IHS_OND_0863A,"95,438.24",0,0,"95,438.24","-62,601.00","-11,889.00",0,"-74,490.00","32,837.24","20,948.24",12/5/2014,4.68333333
TW,FA/TW115138,Consumables,TOWER,Overhead,Civil Cost,NA,,,NA,,IHS_OND_890A,IHS_OND_0890A,"75,168.15",0,0,"75,168.15","-48,507.00","-9,209.00",0,"-57,716.00","26,661.15","17,452.15",12/5/2014,4.76111111
TW,FA/TW118555,Diesel Price Increase Compensation Package for SBC,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_863A,IHS_OND_0863A,"94,795.87",0,0,"94,795.87","-68,083.00","-12,926.00",0,"-81,009.00","26,712.87","13,786.87",12/5/2014,4.27777778
TW,FA/TW003525,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_856A,IHS_OND_0856A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001398,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_914A,IHS_OND_0914A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001399,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_897A,IHS_OND_0897A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001401,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_891A,IHS_OND_0891A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001403,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001406,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001407,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001409,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001410,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001411,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001470,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_895A,IHS_OND_0895A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001474,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001475,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_871A,IHS_OND_0871A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001477,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_893A,IHS_OND_0893A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001478,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_889A,IHS_OND_0889A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
TW,FA/TW001479,Perfection of Security Documents,TOWER,Civil Cost,Civil Cost,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"14,336.27",0,0,"14,336.27","-2,048.00",-420,0,"-2,468.00","12,288.27","11,868.27",2/25/2015,20.00277778
